"id","title","runtime","release_date","genres","vote_average","vote_count","budget","revenue"
58151,Fright Night,106,"2011-08-18","['Horror', 'Comedy']",6.2,1742,30000000,41002607
338766,Hell or High Water,102,"2016-08-11","['Western', 'Crime', 'Drama']",7.3,4046,12000000,37589296
921,Cinderella Man,144,"2005-06-02","['Romance', 'Drama', 'History']",7.5,1940,88000000,108539911
2332,Taxi 2,82,"2000-03-25","['Action', 'Comedy']",6.2,1542,10500000,64400000
9641,Cheaper by the Dozen 2,94,"2005-12-21","['Comedy', 'Family', 'Adventure']",6.1,1829,60000000,129181830
68812,The Iceman,105,"2012-09-01","['Thriller', 'Crime', 'Drama']",6.5,889,20000000,1969193
9073,Free Willy 2: The Adventure Home,95,"1995-07-19","['Family', 'Adventure', 'Drama']",5.9,519,31000000,30000000
14306,Marley & Me,115,"2008-12-25","['Comedy', 'Family']",7.2,4232,60000000,255743093
12095,From Dusk Till Dawn 2: Texas Blood Money,88,"1999-03-16","['Crime', 'Action', 'Horror', 'Thriller']",4.6,388,5000000,6374
10253,Dragon Wars: D-War,90,"2007-08-01","['Fantasy', 'Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']",4.5,343,32000000,75108998
393457,Fences,139,"2016-12-16",['Drama'],6.9,2403,24000000,64414761
157386,The Spectacular Now,95,"2013-08-02","['Comedy', 'Drama', 'Romance']",6.6,2656,2500000,6854611
1443,The Virgin Suicides,97,"1999-12-31","['Drama', 'Romance']",7.1,2763,6000000,10409377
227783,The Nut Job,85,"2014-01-17","['Animation', 'Comedy', 'Family', 'Adventure']",5.8,859,42000000,122529966
10577,Dracula 2000,99,"2000-12-22","['Thriller', 'Horror', 'Action', 'Fantasy']",5.2,570,28000000,47053625
334543,Lion,118,"2016-11-24",['Drama'],8.1,6080,12000000,140312928
8427,I Spy,97,"2002-10-31","['Action', 'Adventure', 'Comedy', 'Thriller']",5.4,840,70000000,51386477
615643,Minari,115,"2021-02-12",['Drama'],7.4,1336,2000000,12886100
453201,The 15:17 to Paris,94,"2018-02-02","['Thriller', 'History', 'Drama']",5.4,1487,30000000,57076286
293670,The Wailing,156,"2016-05-12","['Horror', 'Mystery']",7.3,1448,10951000,49851770
839738,Me contro Te: Il film - Persi nel tempo,60,"2022-01-01","['Family', 'Fantasy']",7.9,44,4455979,3839773
24150,Halloween II,105,"2009-08-28",['Horror'],5.4,1225,10000000,39421467
10173,Marked for Death,94,"1990-10-05","['Action', 'Crime']",6.0,435,12000000,46044400
670428,Psycho Goreman,95,"2020-10-29","['Science Fiction', 'Comedy', 'Horror']",6.0,287,1700000,95384
8738,The Final Countdown,103,"1980-01-31","['War', 'Action', 'Science Fiction']",6.6,503,12000000,16647800
452557,Wolf Warrior 2,124,"2017-07-27","['War', 'Action', 'Drama']",6.6,227,29700000,870322670
8838,Mercury Rising,111,"1998-04-03","['Action', 'Crime', 'Drama', 'Thriller']",6.3,1358,60000000,93107289
14367,Adventures in Babysitting,102,"1987-07-01",['Comedy'],6.9,569,7000000,34368475
83899,You're Next,94,"2011-09-10","['Horror', 'Thriller', 'Mystery']",6.6,2223,1000000,14347000
398929,Alibi.com,90,"2017-02-15",['Comedy'],6.5,1529,7546570,29370592
4176,Murder on the Orient Express,128,"1974-11-22","['Drama', 'Thriller', 'Mystery']",7.2,1209,1400000,35700000
13027,Eagle Eye,118,"2008-09-25","['Mystery', 'Thriller', 'Action']",6.4,2562,80000000,178800000
9893,Sleepover,89,"2004-07-09","['Family', 'Comedy']",6.0,430,10000000,10143022
8840,DragonHeart,103,"1996-05-31","['Fantasy', 'Action', 'Adventure', 'Drama']",6.5,1784,57000000,115267375
9327,The Nutty Professor,95,"1996-06-28","['Fantasy', 'Comedy', 'Romance', 'Science Fiction']",5.6,2630,54000000,128769345
16235,Amityville II: The Possession,104,"1982-09-24",['Horror'],5.7,295,5000000,12534817
484468,The Wolf's Call,115,"2019-02-20","['Thriller', 'Action']",7.6,1760,22400000,12652790
413052,Hacker,95,"2016-09-15","['Crime', 'Drama', 'Thriller']",6.3,265,2000000,11239
4771,Gone Baby Gone,113,"2007-06-06","['Crime', 'Drama', 'Mystery']",7.3,3307,19000000,34619699
14424,Sex and Death 101,100,"2007-06-15","['Comedy', 'Romance', 'Drama']",6.1,238,5,1
526,Ladyhawke,121,"1985-03-27","['Adventure', 'Comedy', 'Fantasy']",7.0,1007,20000000,18432000
8195,Ronin,122,"1998-09-25","['Action', 'Thriller', 'Crime']",6.9,2054,55000000,70692101
11017,Billy Madison,90,"1995-02-10",['Comedy'],6.2,1434,10000000,26488734
11185,"See No Evil, Hear No Evil",103,"1989-05-12","['Comedy', 'Crime']",6.7,842,18000000,46908987
2110,Wasabi,94,"2001-10-31","['Drama', 'Action', 'Comedy']",6.6,1110,15300000,10366360
22954,Invictus,134,"2009-12-10","['Drama', 'History']",7.2,3766,60000000,122426792
10779,The Frighteners,110,"1996-07-18","['Horror', 'Comedy']",6.9,1318,30000000,29359216
44040,Devil,80,"2010-09-16","['Horror', 'Mystery', 'Thriller']",6.1,2587,10000000,33583175
13836,Race to Witch Mountain,98,"2009-03-12","['Adventure', 'Family', 'Fantasy', 'Science Fiction', 'Thriller', 'Action']",5.8,1550,50000000,106303988
50647,Wanderlust,98,"2012-02-23","['Comedy', 'Romance']",5.5,1135,35000000,24159934
11895,Police Academy 6: City Under Siege,84,"1989-03-09","['Comedy', 'Crime']",5.1,743,15000000,33200000
361292,Suspiria,152,"2018-10-11","['Fantasy', 'Horror', 'Thriller', 'Drama']",6.9,2229,20000000,6348889
11645,Ran,160,"1985-06-01","['Action', 'Drama', 'History']",8.1,1304,11500005,11859533
49494,The Eagle,114,"2011-02-08","['Adventure', 'Drama']",6.2,1158,25000000,27122040
526019,Like a Boss,83,"2020-01-09",['Comedy'],6.3,585,29000000,26925979
451915,Beautiful Boy,121,"2018-10-12",['Drama'],7.6,2162,25000000,7649973
10877,Exit Wounds,101,"2001-03-13","['Action', 'Crime', 'Thriller']",5.7,400,50000000,79958599
197796,Beauty and the Beast,112,"2014-02-12","['Fantasy', 'Romance']",6.1,1901,33000000,49100000
606,Out of Africa,161,"1985-12-20","['History', 'Romance', 'Drama']",7.2,1215,31000000,227514205
18487,The Taking of Pelham 1 2 3,106,"2009-06-10","['Thriller', 'Crime', 'Action']",6.3,2800,100000000,150166126
1378,Shortbus,101,"2006-10-04","['Romance', 'Drama', 'Comedy']",6.4,436,2000000,5179037
500916,Primal,97,"2019-12-27","['Action', 'Adventure', 'Thriller']",5.7,295,9000000,146863
241251,The Boy Next Door,91,"2015-01-23",['Thriller'],4.8,1926,4000000,52425855
9696,Ichi the Killer,129,"2001-12-22","['Action', 'Crime', 'Horror']",7.0,821,1400010,80631
2288,Closer,104,"2004-12-03","['Drama', 'Romance']",6.8,3017,27000000,115505027
81390,A Lonely Place to Die,99,"2011-04-09","['Adventure', 'Action', 'Thriller', 'Crime']",6.2,497,4000000,25345000
68179,Escape from Planet Earth,89,"2013-02-14","['Animation', 'Comedy', 'Adventure', 'Family', 'Science Fiction']",5.7,679,40000000,74597643
539537,Fantasy Island,109,"2020-02-12","['Horror', 'Fantasy', 'Adventure', 'Mystery']",5.9,2171,7000000,49447308
11092,Presumed Innocent,127,"1990-07-26","['Thriller', 'Crime', 'Mystery']",6.8,562,22000000,221303188
9669,Ring 2,95,"1999-01-23","['Horror', 'Mystery', 'Science Fiction']",5.7,357,6000000,31365000
926,Galaxy Quest,101,"1999-12-25","['Comedy', 'Science Fiction', 'Adventure']",7.1,1935,45000000,90683916
71859,We Need to Talk About Kevin,113,"2011-09-28","['Drama', 'Thriller']",7.6,2508,7000000,10765283
613,Downfall,156,"2004-09-16","['Drama', 'History', 'War']",7.8,3365,18339750,92180910
4379,Monster-in-Law,101,"2005-05-13","['Romance', 'Comedy']",6.2,1483,43000000,154749918
438689,Siberia,105,"2018-07-13","['Crime', 'Romance', 'Thriller']",4.7,496,2000000,2006704
152259,Phantom,99,"2013-01-03",['Thriller'],5.8,269,10000000,1034589
11620,Quo Vadis,171,"1951-11-08","['Drama', 'History', 'Romance']",7.1,343,7623000,21037000
2312,In the Name of the King: A Dungeon Siege Tale,127,"2007-11-29","['Adventure', 'Fantasy', 'Action', 'Drama']",4.7,732,60000000,13100000
9900,Grandma's Boy,94,"2006-01-06",['Comedy'],6.6,559,5000000,6538177
34803,Death at a Funeral,92,"2010-04-15",['Comedy'],5.8,858,21000000,49050886
24420,The Time Traveler's Wife,108,"2009-08-14","['Drama', 'Romance', 'Fantasy']",6.9,2228,39000000,101344412
11474,The Warriors,94,"1979-02-09","['Action', 'Thriller']",7.7,1860,4000000,22490039
8831,Timecop,99,"1994-09-15","['Thriller', 'Science Fiction', 'Action', 'Crime']",6.0,1007,27000000,101646581
10587,Police Academy 4: Citizens on Patrol,88,"1987-04-02","['Comedy', 'Crime']",5.5,1019,17000000,76800000
11918,Superhero Movie,85,"2008-03-28","['Comedy', 'Action', 'Science Fiction']",5.2,1581,35000000,25871834
8834,Conspiracy Theory,135,"1997-08-08","['Action', 'Drama', 'Mystery', 'Thriller']",6.6,1265,75000000,136982834
9562,Timeline,116,"2003-11-26","['Action', 'Adventure', 'Science Fiction']",5.7,941,80000000,43935763
10650,Sudden Impact,117,"1983-12-07","['Crime', 'Action', 'Thriller']",6.6,759,22000000,150000000
8844,Jumanji,104,"1995-12-15","['Adventure', 'Fantasy', 'Family']",7.2,9636,65000000,262821940
1247,The Good Shepherd,167,"2006-12-11","['Drama', 'Thriller', 'History']",6.3,1008,85000000,100266865
14926,Uptown Girls,92,"2003-08-15","['Family', 'Comedy', 'Drama']",6.6,713,20000000,44617342
335777,The Nut Job 2: Nutty by Nature,91,"2017-08-11","['Animation', 'Family', 'Adventure', 'Comedy']",6.0,356,40000000,65146020
11551,Small Soldiers,110,"1998-07-10","['Comedy', 'Adventure', 'Fantasy', 'Science Fiction', 'Action']",6.5,1891,40000000,54682547
65086,The Woman in Black,95,"2012-02-03","['Drama', 'Horror', 'Thriller']",6.1,3213,17000000,127730736
73499,The Double,98,"2011-10-27","['Action', 'Drama', 'Crime']",5.8,583,17000000,4729855
1598,Cape Fear,128,"1991-11-13","['Crime', 'Thriller', 'Drama']",7.3,2983,35000000,182300000
1534,Pathfinder,99,"2007-01-11","['Adventure', 'Action']",5.6,599,45000000,30822861
6280,Junior,109,"1994-11-22","['Comedy', 'Family', 'Romance']",5.2,1319,60000000,108431355
50357,Apollo 18,86,"2011-07-20","['Horror', 'Thriller', 'Science Fiction']",5.3,885,5000000,25562924
40807,"50/50",100,"2011-09-30","['Comedy', 'Drama']",7.2,3418,8000000,39187783
170522,Asterix: The Mansions of the Gods,85,"2014-11-26","['Animation', 'Comedy', 'Adventure', 'Family']",6.8,1195,30000000,42830578
13596,My Best Friend's Girl,101,"2008-09-19","['Romance', 'Comedy']",5.7,668,20000000,41624687
15373,Role Models,99,"2008-11-07",['Comedy'],6.5,1671,28000000,92380927
179,The Interpreter,128,"2005-04-08","['Crime', 'Thriller']",6.3,1280,80000000,162944923
38117,Beastly,86,"2011-01-21","['Drama', 'Fantasy', 'Romance']",6.3,2607,17000000,43202283
10923,Agent Cody Banks,102,"2003-03-14","['Action', 'Adventure', 'Comedy', 'Family']",5.5,982,28000000,58795814
1696,The Devil's Rejects,107,"2005-07-22","['Drama', 'Horror', 'Crime']",6.8,1237,7000000,20901859
80585,Rock of Ages,123,"2012-06-13","['Comedy', 'Drama', 'Music', 'Romance']",6.2,1142,75000000,59418613
340676,Personal Shopper,106,"2016-10-19","['Drama', 'Mystery', 'Thriller']",5.9,1102,6000000,1305195
398173,The House That Jack Built,152,"2018-10-04","['Drama', 'Horror', 'Crime', 'Thriller']",7.2,2364,9800000,5566776
241254,The Prince,93,"2014-08-22","['Thriller', 'Action']",4.9,443,18000000,1289595
199,Star Trek: First Contact,111,"1996-11-22","['Science Fiction', 'Action', 'Adventure', 'Thriller']",7.3,1545,46000000,150000000
579047,Reminiscence,116,"2021-08-18","['Mystery', 'Science Fiction']",6.7,1485,68000000,18717947
17277,The Fall of the Roman Empire,188,"1964-03-24","['Drama', 'History', 'War']",6.5,160,19000000,4750000
371645,Hunt for the Wilderpeople,101,"2016-03-31","['Adventure', 'Comedy', 'Drama']",7.7,1801,2500000,23915910
9557,Boat Trip,94,"2002-10-01",['Comedy'],5.3,576,20000000,8586376
229,The Bride of Frankenstein,75,"1935-04-20","['Drama', 'Horror', 'Science Fiction']",7.6,807,393750,2000000
298382,The Dressmaker,118,"2015-10-29","['Drama', 'Comedy']",7.0,1495,11930000,25003426
506,Marnie,130,"1964-07-17","['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",7.2,970,2135000,7000000
830,Forbidden Planet,98,"1956-03-23",['Science Fiction'],7.3,789,1900000,3250000
11066,Boomerang,117,"1992-06-30","['Comedy', 'Romance']",5.7,491,40000000,70100000
76544,Man of Tai Chi,105,"2013-07-04","['Action', 'Drama']",6.0,797,25000000,2054941
8068,Desperado,104,"1995-08-25","['Thriller', 'Action', 'Crime']",6.9,2527,7000000,25405445
226857,Endless Love,103,"2014-02-12","['Drama', 'Romance']",6.9,1581,20000000,34077920
405775,The Wall,90,"2017-05-12","['War', 'Thriller', 'Drama']",6.3,793,3000000,4500000
1051,The French Connection,104,"1971-10-09","['Action', 'Crime', 'Thriller']",7.5,1548,1800000,41158757
10735,What a Girl Wants,105,"2003-03-27","['Comedy', 'Romance', 'Drama', 'Family']",6.2,1473,20000000,50732139
821,Judgment at Nuremberg,179,"1961-12-18","['Drama', 'History', 'War']",8.1,656,3000000,10000000
4347,Atonement,123,"2007-09-07","['Drama', 'Romance']",7.7,3738,30000000,131016624
9427,The Full Monty,91,"1997-08-13",['Comedy'],7.0,1421,3500000,257850122
554241,Playing with Fire,96,"2019-11-08","['Family', 'Comedy']",6.8,597,29900000,69412425
632322,All My Life,93,"2020-10-23","['Romance', 'Drama']",7.9,419,25000000,2000000
11469,Black Knight,95,"2001-11-21","['Comedy', 'Fantasy', 'Adventure']",5.4,1003,50000000,33422806
5966,Along Came Polly,90,"2004-01-16","['Comedy', 'Romance']",6.0,2595,42000000,178311729
12289,Red Cliff,145,"2008-07-10","['Adventure', 'Drama', 'History', 'Action', 'War']",7.2,717,80341000,250100000
49526,Premium Rush,91,"2012-08-24","['Crime', 'Action', 'Thriller']",6.3,1906,35000000,31083599
184,Jackie Brown,154,"1997-12-25","['Crime', 'Thriller', 'Drama']",7.4,5698,12000000,39673162
106747,Machete Kills,107,"2013-09-12","['Action', 'Crime', 'Thriller']",5.6,1712,12000000,15008161
9381,Babylon A.D.,101,"2008-08-20","['Action', 'Adventure', 'Science Fiction', 'Thriller']",5.6,1811,70000000,72109200
223,Rebecca,130,"1940-03-23","['Mystery', 'Drama', 'Thriller', 'Romance']",7.9,1517,1288000,6000000
10155,U Turn,125,"1997-10-03","['Crime', 'Drama', 'Thriller']",6.6,616,19000000,6682098
257091,Get Hard,100,"2015-03-26",['Comedy'],6.0,2454,40000000,111811453
242310,Rage,98,"2014-05-09","['Action', 'Crime', 'Thriller']",5.3,669,15000000,2424381
19901,Daybreakers,98,"2009-10-01","['Action', 'Fantasy', 'Science Fiction']",6.3,1756,20000000,51417188
9909,Dangerous Minds,99,"1995-08-11",['Drama'],7.0,1007,23000000,179519401
62215,Melancholia,135,"2011-05-26","['Drama', 'Science Fiction']",7.2,3123,7400000,15946321
9894,The Cable Guy,96,"1996-06-10","['Comedy', 'Drama', 'Thriller']",6.0,2114,47000000,102825796
287424,Maggie,95,"2015-05-08","['Horror', 'Drama', 'Mystery']",5.4,1464,4000000,187112
3597,I Know What You Did Last Summer,101,"1997-10-17","['Horror', 'Thriller', 'Mystery']",5.9,2439,17000000,125586134
11935,Capricorn One,123,"1977-12-10","['Drama', 'Action', 'Thriller', 'Science Fiction']",6.8,386,5000000,12000000
9691,Assassins,132,"1995-10-06","['Action', 'Adventure', 'Crime', 'Thriller']",6.5,1366,50000000,30303072
13682,Pooh's Heffalump Movie,68,"2005-02-11","['Family', 'Animation', 'Comedy', 'Fantasy']",6.8,389,20000000,52900000
8885,Waltz with Bashir,90,"2008-06-12","['Drama', 'Animation', 'War', 'Documentary']",7.7,857,1500000,11179372
9390,Jerry Maguire,139,"1996-12-13","['Comedy', 'Drama', 'Romance']",6.9,2863,50000000,273552592
16337,The Texas Chainsaw Massacre 2,101,"1986-08-22","['Comedy', 'Horror']",5.7,710,4500000,8025872
9007,Just Like Heaven,95,"2005-09-16","['Drama', 'Comedy', 'Romance', 'Fantasy']",6.9,2105,58000000,102854431
460885,Mandy,122,"2018-09-13","['Horror', 'Action', 'Thriller', 'Fantasy']",6.2,1665,6000000,1214525
654,On the Waterfront,108,"1954-06-22","['Crime', 'Drama']",8.0,1355,910000,9600000
13809,RocknRolla,114,"2008-09-04","['Action', 'Crime', 'Thriller']",7.0,2629,18000000,25740863
7972,Before the Devil Knows You're Dead,117,"2007-09-26","['Crime', 'Drama', 'Thriller']",7.1,1287,18000000,25005257
453191,The Big Bad Fox and Other Tales,83,"2017-06-21","['Family', 'Animation', 'Comedy']",7.7,251,3000000,19030780
12636,Godzilla Against MechaGodzilla,88,"2002-11-02","['Action', 'Science Fiction']",7.4,174,8500000,16000000
93856,Chernobyl Diaries,88,"2012-05-24","['Horror', 'Thriller']",5.2,1433,1000000,38390020
86825,Stoker,99,"2013-02-28","['Drama', 'Horror', 'Thriller']",6.7,2034,12000000,12077441
3573,Emma,121,"1996-08-02","['Romance', 'Comedy', 'Drama']",6.7,532,6000000,22231658
637202,Fate/Grand Order the Movie: Divine Realm of the Round Table: Camelot Wandering; Agateram,90,"2020-12-05","['Animation', 'Action', 'Adventure', 'History', 'Drama', 'Fantasy']",7.2,54,2000000,3607899
8292,Four Brothers,109,"2005-08-11","['Action', 'Crime']",6.8,1853,45000000,92374674
484247,A Simple Favor,117,"2018-08-29","['Crime', 'Thriller', 'Mystery', 'Comedy']",6.6,3797,20000000,97644617
293,A River Runs Through It,123,"1992-10-09","['Drama', 'Family']",7.0,909,12000000,43440294
10471,Next Friday,98,"2000-01-12",['Comedy'],6.5,490,11000000,59827328
2768,American Gigolo,117,"1980-02-08","['Crime', 'Drama', 'Mystery']",6.1,539,5000000,52700000
9550,House of Flying Daggers,119,"2004-05-19","['Adventure', 'Drama', 'Action']",7.3,1415,15000000,92863945
10025,Just My Luck,103,"2006-05-12","['Comedy', 'Drama', 'Family', 'Fantasy', 'Romance']",6.1,1725,28000000,38159905
471474,Batman: Gotham by Gaslight,78,"2018-01-12","['Thriller', 'Action', 'Animation', 'Science Fiction']",6.7,629,1000000,3469151
359940,"Three Billboards Outside Ebbing, Missouri",115,"2017-12-01","['Crime', 'Drama']",8.1,9230,15000000,160192031
339380,On the Basis of Sex,120,"2018-12-25","['Drama', 'History']",7.4,917,20000000,38673750
5550,RoboCop 3,104,"1993-11-05","['Action', 'Adventure', 'Crime', 'Science Fiction', 'Thriller']",4.7,1076,22000000,10696210
1939,Laura,88,"1944-10-11","['Drama', 'Mystery']",7.7,682,1020000,2000000
59,A History of Violence,96,"2005-09-23","['Drama', 'Thriller', 'Crime']",7.2,2824,32000000,60740827
351211,Blair Witch,89,"2016-09-15","['Thriller', 'Horror']",5.2,1752,5000000,45172994
6068,Six Days Seven Nights,98,"1998-06-12","['Adventure', 'Action', 'Comedy', 'Romance']",6.0,1281,70000000,164839294
10447,No Escape,118,"1994-04-29","['Action', 'Drama', 'Science Fiction', 'Thriller']",6.3,356,20000000,15340000
10142,Casualties of War,113,"1989-08-18","['Drama', 'History', 'War']",7.2,757,22500000,18671317
632702,Kira We El Gin,175,"2022-06-30","['Drama', 'History', 'Action']",8.8,8,104000000,3794427
10048,Stealth,121,"2005-07-27",['Science Fiction'],5.4,902,135000000,76932943
265177,Mommy,138,"2014-09-19",['Drama'],8.3,2493,4900000,3494070
10156,History of the World: Part I,92,"1981-06-12",['Comedy'],6.8,681,11000000,31672907
2619,Splash,111,"1984-03-09","['Comedy', 'Fantasy', 'Romance']",6.2,1178,8000000,69821334
705,All About Eve,139,"1950-10-06",['Drama'],8.2,1347,1400000,8400000
503616,Second Act,100,"2018-11-22","['Romance', 'Comedy']",6.4,1096,16000000,72282227
111190,Adore,100,"2013-04-03",['Drama'],6.1,883,16000000,1575749
12104,Pink Floyd: The Wall,95,"1982-07-14","['Music', 'Drama']",8.0,1321,12000000,22244207
902,The City of Lost Children,108,"1995-08-17","['Fantasy', 'Science Fiction', 'Adventure']",7.3,935,18000000,1738611
2252,Eastern Promises,101,"2007-09-14","['Thriller', 'Crime', 'Mystery']",7.4,2896,51500000,56106607
18329,Happy Together,96,"1997-05-30","['Drama', 'Romance']",7.6,560,125000,5000000
70436,The Raven,111,"2012-03-09","['Crime', 'Thriller', 'Mystery']",6.3,1207,26000000,29657751
270487,"Hail, Caesar!",106,"2016-02-05","['Comedy', 'Drama', 'Mystery']",5.9,3509,22000000,63647656
866,Finding Neverland,106,"2004-10-17",['Drama'],7.3,3314,25000000,116766556
10083,No Way Out,114,"1987-08-14",['Thriller'],6.9,562,15000000,35509515
16340,Rugrats in Paris: The Movie,78,"2000-11-17","['Family', 'Animation', 'Adventure', 'Comedy']",6.6,414,30000000,103291131
12707,Orca,95,"1977-07-22","['Adventure', 'Horror', 'Thriller']",6.2,335,17500000,14717854
